source,target,weight
user1565,user1585,3
user5353,user1998,2
user1998,user5353,5
user1585,user1565,2
user4499,user2310,1
user2310,user4499,1
user905,user1731,2
user3820,user3988,4
user5255,user35,2
user35,user5255,2
user35,user1394,1
user4694,user1394,1
user5363,user5368,1
user5368,user5363,2
user3820,user5294,3
user5294,user3820,3
user1528,user1363,3
user1363,user1528,3
user905,user3988,2
user905,user5280,1
user5280,user905,1
user5312,user5280,2
user5280,user5312,2
user481,user3714,6
user5280,user3988,1
user2125,user5369,-2
user5370,user5312,-10
user5312,user5370,-10
user5312,user5371,-10
user3988,user5312,-3
user2125,user5373,-1
user2125,user5374,-1
user2125,user5375,-1
user2125,user5376,-1
user2125,user5377,-1
user2125,user5378,-1
user2125,user5379,-1
user2125,user5380,-1
user5363,user5380,-10
user5363,user5378,-10
user5363,user5373,-10
user5363,user5374,-10
user5363,user5375,-10
user5363,user5376,-10
user5363,user5377,-10
user5363,user5379,-10
user5363,user5381,-10
user5363,user5382,-10
user2625,user4649,1
user4649,user2625,1
user5280,user4694,1
user5155,user35,1
user3040,user5372,1
user1953,user3880,2
user3880,user1953,2
user5280,user5383,1
user5383,user5280,1
user280,user3040,4
user4131,user3988,2
user3988,user4131,2
user2378,user5384,1
user5384,user2378,1
user4291,user5228,1
user5228,user4291,1
user905,user5132,-10
user5255,user4365,1
user4365,user5255,1
user2125,user5385,-1
user2125,user5388,-1
user2125,user5386,-1
user2125,user5387,-1
user4365,user192,10
user2125,user5389,-1
user5390,user5359,1
user3572,user4385,1
user3572,user1528,1
user3572,user4211,1
user3572,user1001,1
user3572,user1154,-10
user5359,user5390,1
user3572,user2661,-10
user3572,user2187,-10
user3572,user2028,-10
user3572,user500,1
user4694,user2136,5
user3572,user1690,10
user2125,user5391,-2
user2125,user5392,-2
user1528,user5393,1
user5393,user1528,3
user2136,user4694,5
user4360,user892,1
user892,user4360,1
user2125,user5394,-1
user1953,user3394,1
user3394,user1953,1
user5363,user5394,-1
user2125,user5395,-1
user5363,user5395,-10
user5384,user3880,1
user3880,user5384,1
user1938,user3988,1
user3714,user905,1
user3452,user1565,4
user3452,user1731,2
user1731,user3452,5
user3452,user3,-7
user1731,user25,1
user3018,user5390,1
user5347,user3988,5
user3988,user5280,2
user3527,user4897,1
user4897,user3527,1
user3988,user5347,3
user4611,user3503,2
user3503,user4611,2
user4559,user2642,1
user2642,user4559,1
user2642,user3714,6
user2642,user4320,1
user4320,user2642,1
user4611,user2625,1
user2625,user4611,1
user2642,user5397,1
user2642,user5398,1
user5398,user2642,1
user5397,user2642,1
user361,user5396,-1
user3452,user5396,-10
user5251,user5397,1
user5399,user3707,10
user5397,user5251,1
user3988,user5362,2
user5362,user3988,3
user3988,user5398,1
user5398,user3988,1
user5353,user62,-10
user3018,user3880,5
user2125,user5400,-1
user2125,user5401,-1
user2125,user5402,-1
user3880,user3018,5
user3880,user5041,2
user5041,user3880,3
user4611,user2642,2
user2642,user4611,3
user1998,user62,-1
user3988,user546,1
user546,user3988,1
user5251,user5398,1
user5251,user3988,1
user3429,user2642,5
user2642,user3429,5
user5398,user5251,1
user3966,user5366,2
user5366,user3966,2
user4867,user4635,1
user4635,user4867,1
user4172,user4304,5
user4385,user2322,1
user4642,user35,2
user3504,user1953,-10
user4559,user4518,1
user1546,user4599,-10
user5251,user905,1
user1953,user5404,10
user5251,user1648,4
user1648,user5251,3
user4172,user5404,1
user5404,user4172,1
user3988,user1938,2
user3345,user3988,3
user3988,user5352,1
user5352,user3988,1
user3630,user3897,3
user2125,user5405,-2
user2125,user5406,-2
user2125,user5407,-2
user4291,user5403,1
user5403,user4291,1
user3966,user5408,2
user5408,user3966,2
user3000,user3194,1
user3194,user3000,1
user3988,user5409,1
user5408,user2289,3
user2289,user5408,3
user4611,user5410,1
user5353,user5411,2
user3427,user3040,2
user3040,user3427,2
user3804,user5396,-10
user35,user5412,5
user3988,user4516,1
user4516,user3988,1
user5408,user4852,1
user3897,user5255,1
user5255,user3897,1
user3746,user3000,1
user3000,user3746,1
user4291,user4694,5
user5353,user5384,2
user5403,user4694,1
user3714,user2642,7
user5384,user5353,1
user5408,user3714,3
user3714,user5408,2
user905,user5408,1
user5408,user905,1
user4694,user2124,4
user4694,user5403,3
user4694,user4532,5
user5408,user5414,2
user5414,user5408,3
user5414,user5415,4
user5415,user5414,6
user3897,user905,10
user905,user5251,1
user3988,user353,1
user353,user3988,1
user4119,user1565,3
user1018,user5408,1
user5408,user1018,3
user4385,user1154,-1
user4385,user2661,-1
user5415,user5416,2
user5416,user5415,1
user905,user1832,3
user905,user3714,1
user2310,user2063,1
user905,user4611,1
user905,user4649,3
user2063,user2310,1
user4780,user4308,5
user4649,user905,4
user4291,user5408,3
user5408,user4291,4
user5408,user4611,1
user4611,user5408,1
user1810,user5417,1
user1,user703,1
user5146,user5251,1
user5251,user5146,1
user5251,user5419,1
user5419,user5251,1
user5408,user5420,1
user5420,user5415,8
user5415,user5420,2
user5420,user5408,1
user1363,user3966,1
user3966,user1363,1
user5367,user5421,1
user4532,user1832,1
user1832,user3040,2
user3040,user1832,2
user5421,user5367,1
user5422,user215,8
user4532,user4694,4
user3649,user905,3
user4244,user5367,-10
user1810,user5367,-10
user1810,user5421,-10
user5408,user5423,1
user5423,user5408,2
user5403,user4925,1
user4925,user5403,1
user5403,user5255,2
user5255,user5403,2
user1318,user5424,5
user5155,user3988,2
user3988,user5426,1
user5426,user3988,1
user1939,user2123,1
user2123,user1939,1
user1939,user5427,1
user5427,user2123,1
user5427,user1939,1
user2123,user5427,1
user5428,user7,1
user5428,user5429,1
user4788,user3988,2
user5429,user7,2
user5429,user5428,1
user2125,user5305,-2
user2125,user5430,-1
user2125,user5312,-2
user2125,user5431,-1
user2125,user5367,-2
user5428,user5432,1
user5432,user7,1
user5432,user5428,1
user7,user5432,1
user7,user5429,1
user7,user5428,2
user4362,user280,3
user280,user4362,1
user5366,user4385,-1
user3919,user3527,1
user1735,user664,1
user5403,user3013,1
user3013,user5403,1
user5403,user644,1
user644,user5403,1
user4518,user4559,2
user4857,user1,3
user1,user4857,2
user1,user5418,2
user4291,user1,4
user1,user4291,2
user4385,user5366,-1
user5432,user4922,1
user4922,user5432,1
user5418,user1,4
user3040,user1,1
user5432,user4553,1
user5065,user4385,1
user5065,user4559,1
user3804,user3452,7
user3988,user5433,1
user5433,user3988,1
user1363,user6,3
user3319,user1,5
user1,user3319,1
user3988,user1394,1
user4244,user5435,1
user5253,user280,4
user280,user5253,2
user5435,user4244,1
user5384,user3988,-10
user1396,user1,8
user1,user1396,4
user2125,user5436,-1
user2125,user5381,-1
user2125,user5382,-1
user5403,user5437,1
user5212,user3630,10
user3630,user5212,10
user3966,user5411,1
user5425,user3988,4
user4753,user5438,10
user5438,user4753,10
user5384,user62,1
user4172,user5384,-10
user3707,user5439,1
user3707,user5440,1
user5065,user62,-2
user5403,user5398,1
user3707,user2661,-5
user5398,user5403,1
user3572,user62,-10
user3707,user62,-10
user4860,user62,-10
user4649,user4515,1
user4515,user4649,1
user5437,user5403,1
user4812,user5384,10
user4812,user4172,-10
user3988,user5228,3
user5228,user3988,2
user1018,user3,-10
user1018,user62,-10
user4921,user905,-2
user3988,user5425,2
user3919,user1,1
user3919,user192,2
user361,user1815,1
user4812,user5441,2
user5441,user4812,1
user3988,user4812,-10
user3988,user5441,-10
user3988,user5384,-10
user4812,user3988,-10
user5441,user5384,10
user5441,user3988,-10
user5441,user4172,-10
user3452,user361,1
user4172,user5441,-10
user4291,user5442,5
user5442,user4291,8
user3988,user2318,2
user2318,user3988,2
user5442,user5368,1
user5263,user2187,1
user1731,user3804,1
user5403,user4867,1
user4867,user5403,1
user4867,user5443,1
user5443,user4867,1
user5251,user5434,2
user5434,user5251,2
user3804,user1656,-10
user4385,user62,-1
user4694,user4419,2
user4419,user4694,1
user3609,user62,-1
user3988,user3919,4
user4172,user3988,4
user3527,user5384,-10
user3527,user4812,-10
user3527,user5441,-10
user3988,user3820,4
user3988,user5346,-10
user481,user3429,3
user1386,user481,1
user3804,user3545,1
user3545,user3804,1
user5403,user4515,2
user5251,user5444,1
user5444,user5251,1
user3429,user481,3
user4611,user5251,1
user5251,user3429,1
user3429,user5251,1
user1810,user3366,-10
user4559,user3743,-2
user3653,user4163,-10
user4925,user5443,1
user5443,user4925,1
user4833,user1656,-4
user4365,user1731,1
user1731,user4365,1
user3804,user1731,1
user5251,user4611,1
user1670,user4335,1
user4335,user1670,1
user3988,user5445,1
user5445,user3988,1
user5251,user2755,-10
user5353,user4172,10
user4921,user4291,2
user1953,user3504,-1
user5251,user5446,1
user5446,user5251,1
user3527,user5447,-10
user361,user25,-10
user5443,user1832,2
user1832,user5443,1
user3640,user1693,1
user3988,user481,3
user4993,user4897,1
user4993,user4540,5
user3746,user4562,7
user4562,user3746,7
user5175,user3988,2
user3988,user5175,2
user2730,user5269,1
user5269,user2730,1
user5269,user5360,1
user5345,user5448,1
user5448,user5345,1
user2730,user2378,1
user2378,user2730,1
user4172,user5448,-10
user4172,user5345,-10
user5383,user3988,1
user3988,user5383,1
user4172,user4251,-4
user3630,user3746,2
user3746,user3630,1
user3897,user5449,1
user3897,user3988,2
user4694,user3714,3
user3714,user4694,2
user3714,user5397,1
user5397,user3714,1
user5397,user3452,1
user3707,user1352,6
user3707,user3572,1
user3707,user2388,1
user3707,user3204,1
user3988,user3897,2
user3714,user5451,2
user5451,user3714,2
user4125,user4197,1
user4197,user4125,1
user4315,user4780,5
user4780,user4315,5
user4217,user5452,-1
user4694,user3000,3
user3000,user4694,3
user1958,user35,5
user280,user4131,1
user4131,user280,1
user280,user1850,-3
user1565,user905,-1
user5269,user1953,1
user1953,user5269,1
user1565,user2212,-5
user2614,user1213,1
user2614,user5453,1
user4921,user4611,2
user4515,user280,4
user280,user4515,5
user1953,user5454,-10
user3452,user5403,1
user5403,user3452,1
user1953,user4266,5
user905,user5403,1
user2045,user5455,1
user3988,user4499,3
user5403,user4209,1
user4209,user5403,1
user4867,user4291,1
user4291,user4867,1
user3988,user5306,1
user5403,user905,2
user3988,user4125,3
user4217,user3504,-1
user5403,user4608,1
user4608,user5403,1
user5417,user5456,1
user3649,user5403,1
user5403,user3649,1
user4916,user5457,1
user5457,user1850,1
user1,user1615,9
user1615,user1,9
user5403,user3714,2
user4172,user5396,-5
user4172,user5103,-10
user5403,user2063,2
user361,user1352,1
user2063,user5403,2
user5403,user4365,3
user4365,user5403,3
user2303,user5397,1
user5397,user2303,1
user3714,user5403,2
user4205,user5458,10
user5458,user4205,10
user4205,user3988,1
user3988,user3172,2
user3172,user3988,2
user3919,user3988,1
user5458,user3982,10
user3572,user4921,1
user4921,user3572,1
user2067,user6,-1
user4172,user3380,-10
user2125,user1383,-5
user2125,user62,-8
user4197,user3699,1
user3699,user4197,1
user1018,user2028,-2
user2125,user4611,1
user2125,user4833,2
user1731,user3699,1
user3699,user1731,1
user1437,user35,10
user1437,user775,1
user1437,user1217,1
user3452,user3714,1
user1018,user2486,1
user3988,user5459,1
user4921,user3988,1
user3988,user4921,2
user5403,user5443,1
user5443,user5403,1
user4649,user5460,1
user5460,user4649,1
user3649,user4788,5
user5403,user5422,1
user2934,user5461,-10
user1334,user1731,4
user5028,user4267,2
user2642,user2262,-1
user3714,user3452,1
user4291,user5368,3
user3897,user4291,10
user4291,user3897,10
user3988,user5463,-5
user3988,user5462,-5
user4291,user3919,1
user4611,user5403,4
user4611,user4921,3
user3897,user1832,4
user4611,user3000,3
user3000,user4611,4
user2486,user1018,1
user4649,user4365,1
user4365,user4649,1
user1318,user6,-10
user4320,user5259,9
user5259,user4320,9
user3910,user3988,5
user4611,user3988,2
user3988,user4611,2
user3988,user3910,4
user5413,user5411,3
user3988,user3781,1
user3982,user5458,10
user4829,user5079,1
user5079,user4829,1
user4828,user5079,2
user5079,user4828,2
user1731,user4304,1
user4304,user1731,1
user5413,user5464,9
user3897,user5403,3
user5403,user3897,1
user3988,user5465,1
user3988,user4205,2
user3345,user5466,1
user5466,user3345,1
user3452,user5466,1
user5466,user3452,1
user4304,user3837,1
user3837,user4304,1
user1746,user2028,-10
user988,user5287,4
user5287,user988,4
user5403,user4611,8
user2125,user5467,-2
user35,user5468,1
user35,user4642,1
user3746,user5403,4
user5403,user3746,4
user4993,user4949,1
user3988,user5255,4
user3988,user4304,3
user4304,user3988,3
user3919,user1896,-1
user3630,user5028,2
user5028,user3630,2
user5028,user4197,1
user3630,user3988,4
user3988,user3630,4
user361,user3897,1
user3897,user361,1
user3988,user1731,3
user3988,user3982,2
user3982,user3988,3
user1731,user3988,3
user3988,user3040,1
user4304,user4559,1
user4291,user5469,1
user4291,user3317,2
user4649,user5470,1
user5470,user4649,1
user3988,user5471,-5
user2125,user2987,-2
user5363,user2987,-10
user2835,user2725,-1
user2642,user5472,1
user5363,user5311,1
user2125,user5473,1
user4611,user4189,1
user4189,user4611,1
user4867,user5473,1
user5473,user4867,3
user5363,user4291,4
user5472,user2642,1
user35,user5474,1
user35,user5475,1
user5475,user35,1
user4611,user5476,1
user5476,user4611,1
user115,user3609,1
user5476,user2805,-1
user5476,user5477,-1
user4694,user4291,6
user5363,user5477,-10
user5363,user5471,-10
user3828,user4866,1
user4866,user3828,1
user1352,user2233,3
user5476,user3013,1
user3013,user5476,1
user4172,user905,-10
user5363,user5259,1
user5259,user5363,1
user5363,user4932,-1
user5363,user5193,-10
user5363,user5197,-10
user5363,user5198,-10
user5363,user5200,-10
user5363,user5201,-10
user5363,user5202,-10
user5363,user5203,-10
user3988,user2835,1
user5413,user5478,1
user5478,user5476,1
user5476,user5478,1
user4244,user5052,1
user4244,user4235,-5
user3429,user1850,1
user3897,user4499,4
user5460,user5466,1
user5466,user5460,1
user3707,user4559,2
user5439,user3707,1
user4559,user62,-8
user4559,user115,2
user5440,user3707,2
user4499,user3988,5
user4499,user3897,4
user1565,user4291,5
user1565,user3897,5
user5465,user3988,1
user2822,user3640,4
user4991,user5479,1
user5479,user4991,1
user4515,user5403,-1
user4991,user4172,-10
user4172,user4991,-10
user5480,user4649,1
user5476,user5481,1
user5481,user5476,1
user2045,user5213,-10
user5450,user5482,1
user2642,user4291,3
user5311,user5363,1
user5476,user5432,-1
user3988,user5476,1
user5476,user3988,1
user4291,user5411,1
user3707,user545,6
user5479,user5483,1
user5483,user5479,1
user5479,user5484,1
user5484,user5479,1
user545,user3707,2
user545,user5482,1
user545,user3640,2
user4833,user5259,2
user5259,user4833,2
user5363,user3897,1
user3493,user5479,-10
user5411,user4291,1
user5460,user5383,1
user5383,user5460,1
user3451,user416,1
user416,user3451,1
user5363,user5483,-10
user5363,user5484,-10
user5363,user4991,-10
user1352,user5485,-10
user1352,user5157,5
user5483,user5363,-10
